movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
316,1912,4.0,840538901,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,593,595,588,349,380,12,1992,2.12,3.75,0.97,Thriller,Adventure,Crime,Drama,Comedy
434,1912,3.0,840538924,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,457,316,593,595,588,14,1992,1.98,3.86,0.95,Thriller,Adventure,Action,Crime,Drama
339,1912,5.0,840539828,1,1995,Comedy,Romance,"",5030,3.52,0.92,253,185,318,329,457,20,1993,1.78,3.90,0.91,Thriller,Drama,Adventure,Crime,Action
410,1912,2.0,840539865,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,34,480,356,339,253,26,1993,1.66,4.00,0.94,Drama,Thriller,Adventure,Action,Crime
364,1912,5.0,840539865,1,1994,Adventure,Animation,Children,8464,3.78,0.93,300,47,34,480,356,29,1993,1.59,3.97,0.98,Drama,Thriller,Adventure,Action,Crime
586,1912,3.0,840539917,0,1990,Children,Comedy,"",6155,3.09,1.00,21,500,589,377,364,35,1993,1.54,4.09,0.98,Drama,Thriller,Action,Adventure,Comedy
587,1912,4.0,840539917,1,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,32,21,500,589,377,37,1993,1.63,4.08,0.98,Thriller,Drama,Action,Adventure,Comedy
17,1912,5.0,840540002,1,1995,Drama,Romance,"",4556,3.97,0.94,337,442,553,11,357,53,1993,1.59,3.94,1.17,Drama,Comedy,Thriller,Romance,Action
534,5016,3.0,840540468,0,1993,Drama,Romance,"",1047,3.88,0.91,36,194,733,112,6,73,1993,1.98,3.40,0.89,Drama,Thriller,Crime,Comedy,Action
314,5016,4.0,840540479,1,1994,Children,Drama,Fantasy,946,3.85,0.92,36,194,733,112,6,74,1993,1.97,3.39,0.89,Drama,Thriller,Crime,Comedy,Action
480,4440,3.0,840540507,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,457,231,165,588,15,1993,1.95,3.80,0.77,Comedy,Adventure,Action,Thriller,Crime
367,4440,3.0,840540542,0,1994,Action,Comedy,Crime,7577,3.16,1.00,377,364,356,457,231,20,1993,1.73,3.75,0.79,Adventure,Comedy,Action,Thriller,Crime
349,3726,3.0,840541314,0,1994,Action,Crime,Drama,6309,3.64,0.81,590,150,296,"","",5,1992,2.70,3.80,0.84,Drama,Adventure,Thriller,Western,IMAX
364,3726,3.0,840541447,0,1994,Adventure,Animation,Children,8464,3.78,0.93,288,161,457,593,595,31,1993,1.56,3.23,0.67,Thriller,Drama,Adventure,Crime,Musical
266,3726,2.0,840541561,0,1994,Drama,Romance,War,3492,3.48,1.03,527,39,50,589,288,44,1993,1.62,3.30,0.70,Thriller,Drama,Crime,Adventure,Comedy
196,3726,3.0,840541648,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,236,11,440,527,39,52,1993,1.53,3.27,0.72,Thriller,Drama,Comedy,Romance,Crime
590,29519,5.0,840541788,1,1990,Adventure,Drama,Western,9497,3.72,0.97,150,592,"","","",3,1992,3.21,3.67,0.58,Action,Thriller,Adventure,IMAX,Crime
293,3726,4.0,840541878,1,1994,Action,Crime,Drama,5587,4.06,0.81,236,11,440,527,39,55,1993,1.51,3.25,0.70,Thriller,Drama,Comedy,Romance,Crime
256,3726,3.0,840541910,0,1994,Comedy,Sci-Fi,"",2181,2.73,1.02,141,293,236,11,440,58,1993,1.50,3.28,0.70,Thriller,Drama,Comedy,Romance,Crime
6,3726,3.0,840542053,0,1995,Action,Crime,Thriller,5245,3.84,0.86,368,353,141,293,236,64,1993,1.47,3.28,0.68,Thriller,Comedy,Drama,Crime,Action
18,3726,3.0,840542994,0,1995,Comedy,"","",1111,3.31,1.04,52,233,198,348,246,85,1993,1.35,3.28,0.70,Thriller,Drama,Comedy,Action,Crime
252,3726,3.0,840544620,0,1994,Comedy,Romance,"",2189,3.22,0.85,289,52,233,198,348,100,1993,1.29,3.23,0.68,Comedy,Thriller,Drama,Action,Romance
10,20858,4.0,840544667,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,377,349,474,786,780,13,1993,2.02,4.46,0.52,Thriller,Action,Adventure,Drama,Sci-Fi
442,20858,4.0,840544749,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,316,95,165,10,377,19,1994,1.89,4.32,0.67,Action,Thriller,Adventure,Sci-Fi,Crime
168,20858,4.0,840544825,1,1995,Action,Drama,Romance,2557,3.06,1.12,552,6,32,185,47,28,1994,1.64,4.21,0.69,Action,Thriller,Adventure,Sci-Fi,Crime
464,20858,3.0,840544898,0,1993,Action,Adventure,Crime,696,2.92,0.96,145,555,293,204,168,37,1994,1.49,4.00,0.85,Action,Thriller,Adventure,Crime,Drama
163,20858,5.0,840544974,1,1995,Action,Romance,Western,3058,3.44,0.94,315,9,145,555,293,42,1994,1.42,3.93,0.84,Action,Thriller,Adventure,Crime,Drama
164,20858,4.0,840544974,1,1995,Crime,Film-Noir,Mystery,978,3.48,0.84,163,315,9,145,555,43,1994,1.41,3.95,0.84,Action,Thriller,Adventure,Crime,Drama
195,27795,3.0,840545323,0,1995,Comedy,Drama,Romance,707,3.09,0.88,415,257,362,222,780,100,1993,6.06,3.39,0.55,Drama,Thriller,Comedy,Romance,Action
539,20858,5.0,840545351,1,1993,Comedy,Drama,Romance,6177,3.50,0.97,586,339,34,153,384,62,1994,1.38,3.82,0.80,Action,Thriller,Adventure,Crime,Drama
457,22648,5.0,840548293,1,1993,Thriller,"","",10736,3.97,0.78,595,588,150,380,"",8,1992,2.03,3.50,1.69,Adventure,Romance,Musical,IMAX,Children
356,22648,4.0,840548370,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,10,185,318,292,434,14,1993,1.74,4.07,1.44,Thriller,Action,Adventure,Drama,Romance
440,22648,5.0,840548487,1,1993,Comedy,Romance,"",4180,3.60,0.81,597,587,586,500,589,23,1992,1.86,4.30,1.18,Thriller,Action,Adventure,Drama,Comedy
648,22648,3.0,840548648,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,474,315,440,597,587,27,1993,1.82,4.33,1.14,Thriller,Action,Drama,Comedy,Romance
327,5312,2.0,840549771,0,1995,Action,Comedy,Sci-Fi,1560,2.81,1.25,876,334,800,861,28,73,1992,7.32,2.99,1.06,Drama,Thriller,Comedy,Romance,Crime
681,5312,3.0,840550497,0,1981,Crime,"","",75,3.63,1.03,876,334,800,861,28,79,1992,7.04,2.95,1.05,Drama,Thriller,Comedy,Romance,Crime
380,23376,3.0,840550532,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,296,592,"","","",3,1991,2.65,4.00,1.00,Thriller,Crime,Action,Drama,Comedy
300,23376,4.0,840550645,1,1994,Drama,"","",4445,3.68,0.82,110,480,288,253,318,30,1993,1.60,3.53,0.94,Action,Thriller,Crime,Drama,Sci-Fi
589,23376,3.0,840550683,0,1991,Action,Sci-Fi,"",11483,3.94,0.90,377,300,110,480,288,34,1993,1.52,3.53,0.90,Action,Thriller,Crime,Drama,Sci-Fi
367,23376,3.0,840550683,0,1994,Action,Comedy,Crime,7577,3.16,1.00,377,300,110,480,288,36,1993,1.55,3.50,0.88,Action,Thriller,Crime,Drama,Sci-Fi
553,23376,3.0,840550787,0,1993,Action,Drama,Western,3208,3.68,0.92,236,11,440,357,266,60,1993,1.55,3.47,0.95,Thriller,Comedy,Action,Romance,Drama
231,3574,4.0,840552888,1,1994,Adventure,Comedy,"",7051,2.93,1.21,595,588,150,296,"",8,1993,1.64,3.50,1.51,Adventure,Musical,IMAX,Children,Drama
349,22496,5.0,840552947,1,1994,Action,Crime,Drama,6309,3.64,0.81,150,380,"","","",6,1992,2.50,3.17,1.17,Adventure,Action,Thriller,Romance,IMAX
595,22496,3.0,840552982,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,165,588,349,150,380,10,1993,2.15,3.60,1.17,Action,Thriller,Adventure,Crime,Drama
161,13723,4.0,840553300,1,1995,Drama,Thriller,War,5113,3.74,0.80,135,204,588,1,112,100,1993,1.79,3.16,0.81,Comedy,Action,Thriller,Drama,Crime
232,23833,4.0,840554090,1,1994,Comedy,Drama,Romance,1373,4.03,0.85,515,319,417,608,778,47,1993,1.53,3.57,1.06,Comedy,Drama,Thriller,Crime,Romance
58,23833,3.0,840554179,0,1994,Comedy,Drama,Romance,2498,3.95,0.99,265,232,515,319,417,50,1993,1.50,3.56,1.05,Drama,Comedy,Thriller,Crime,Romance
296,20986,4.0,840554916,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,150,590,592,"","",3,1991,3.21,4.67,0.58,Adventure,Drama,Action,Thriller,Western
316,20986,3.0,840555009,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,593,588,349,165,296,11,1992,2.20,4.09,0.83,Thriller,Crime,Drama,Action,Adventure
329,20986,4.0,840555113,1,1994,Adventure,Drama,Sci-Fi,5727,3.33,0.97,457,593,588,349,165,14,1992,1.96,4.00,0.88,Thriller,Crime,Drama,Action,Adventure
377,20986,3.0,840555395,0,1994,Action,Romance,Thriller,9053,3.49,0.94,47,34,110,356,454,31,1993,1.60,3.90,0.79,Drama,Thriller,Crime,Action,Adventure
500,20986,3.0,840555426,0,1993,Comedy,Drama,"",7349,3.39,0.96,589,47,34,110,356,33,1993,1.62,3.91,0.80,Drama,Thriller,Action,Crime,Adventure
597,20986,4.0,840555504,1,1990,Comedy,Romance,"",7314,3.41,0.98,539,50,589,47,34,39,1993,1.63,3.82,0.85,Drama,Thriller,Crime,Action,Adventure
266,20986,4.0,840555504,1,1994,Drama,Romance,War,3492,3.48,1.03,527,597,539,50,589,41,1993,1.69,3.85,0.85,Drama,Thriller,Crime,Action,Adventure
196,20986,3.0,840555642,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,350,11,282,357,440,50,1993,1.58,3.82,0.85,Drama,Thriller,Crime,Comedy,Action
224,3551,3.0,840556406,0,1995,Comedy,Drama,Romance,1882,3.46,0.93,337,236,282,364,34,34,1993,1.61,3.47,0.79,Drama,Adventure,Comedy,Action,Sci-Fi
265,20986,3.0,840556462,0,1992,Drama,Fantasy,Romance,2622,3.89,0.98,168,198,474,151,491,61,1993,1.58,3.87,0.83,Drama,Thriller,Action,Romance,Crime
73,20986,5.0,840556481,1,1995,Drama,War,"",670,3.77,1.06,7,168,198,474,151,63,1993,1.58,3.86,0.82,Drama,Thriller,Action,Romance,Crime
497,3551,3.0,840556734,0,1993,Comedy,Romance,"",3047,3.88,0.91,527,377,207,110,450,46,1993,1.47,3.57,0.81,Drama,Adventure,Comedy,Action,Romance
19,18304,1.0,840557579,0,1995,Comedy,"","",4501,2.62,1.16,454,356,161,457,590,16,1993,1.26,3.25,1.34,Drama,Thriller,Adventure,War,Comedy
377,18304,3.0,840557579,0,1994,Action,Romance,Thriller,9053,3.49,0.94,454,356,161,457,590,17,1993,1.25,3.12,1.41,Drama,Thriller,Adventure,War,Comedy
39,18304,3.0,840557633,0,1995,Comedy,Romance,"",5741,3.42,0.98,500,454,356,161,457,23,1993,1.38,3.13,1.22,Drama,Thriller,Comedy,Adventure,War
553,18304,3.0,840557718,0,1993,Action,Drama,Western,3208,3.68,0.92,11,357,266,527,597,36,1993,1.48,3.28,1.06,Drama,Comedy,Romance,Thriller,War
17,18304,3.0,840557870,0,1995,Drama,Romance,"",4556,3.97,0.94,337,509,11,357,266,39,1993,1.43,3.33,1.06,Drama,Romance,Comedy,Thriller,War
594,3726,3.0,840558850,0,1937,Animation,Children,Drama,3902,3.61,0.97,529,289,52,233,198,100,1993,1.72,3.20,0.65,Comedy,Thriller,Drama,Action,Romance
361,3726,3.0,840558982,0,1994,Comedy,Drama,Romance,1122,3.33,0.84,247,529,289,52,233,100,1993,5.93,3.20,0.65,Thriller,Drama,Comedy,Action,Romance
204,5016,3.0,840559180,0,1995,Action,"","",1782,2.97,1.06,861,11,342,176,260,100,1993,2.41,3.43,0.81,Drama,Comedy,Thriller,Action,Crime
39,7987,4.0,840559202,1,1995,Comedy,Romance,"",5741,3.42,0.98,586,50,21,500,317,44,1993,1.57,3.61,1.17,Thriller,Drama,Crime,Comedy,Action
435,7987,2.0,840559217,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,527,39,586,50,21,50,1993,1.66,3.56,1.16,Drama,Thriller,Comedy,Crime,Action
432,7987,3.0,840559231,0,1994,Adventure,Comedy,Western,2737,2.74,0.94,527,39,586,50,21,51,1993,1.64,3.53,1.17,Drama,Thriller,Comedy,Crime,Action
555,7987,5.0,840559326,1,1993,Crime,Thriller,"",3312,3.80,0.90,25,235,474,252,17,78,1993,1.46,3.42,1.09,Drama,Thriller,Comedy,Romance,Action
62,7987,5.0,840559326,1,1995,Drama,"","",4221,3.70,1.00,555,25,235,474,252,80,1993,1.45,3.44,1.09,Drama,Thriller,Comedy,Romance,Crime
736,7987,3.0,840559341,0,1996,Action,Adventure,Romance,6990,3.18,1.02,224,62,555,25,235,82,1993,1.44,3.46,1.09,Drama,Thriller,Comedy,Romance,Crime
348,7987,4.0,840559419,1,1994,Comedy,"","",1744,3.72,0.89,594,608,246,16,497,100,1993,5.83,3.38,1.13,Drama,Comedy,Thriller,Romance,Crime
203,7987,3.0,840559430,0,1995,Comedy,"","",1229,3.16,1.07,348,594,608,246,16,100,1993,5.84,3.40,1.12,Drama,Comedy,Thriller,Romance,Crime
227,5016,3.0,840559449,0,1994,Action,Thriller,"",1013,3.05,0.87,861,11,342,176,260,100,1993,2.41,3.35,0.87,Drama,Comedy,Thriller,Action,Crime
338,7987,2.0,840559711,0,1995,Action,Sci-Fi,Thriller,984,2.99,0.95,86,529,477,362,733,100,1993,5.84,3.33,1.10,Drama,Comedy,Thriller,Romance,Crime
319,7987,3.0,840559751,0,1994,Comedy,Drama,Thriller,1592,3.78,0.88,596,248,86,529,477,100,1993,7.92,3.30,1.04,Drama,Comedy,Romance,Thriller,Crime
382,7987,3.0,840559821,0,1994,Drama,Horror,Romance,1198,3.01,0.87,52,260,514,307,532,100,1992,8.07,3.36,1.05,Drama,Comedy,Romance,Thriller,Crime
20,7987,3.0,840559832,0,1995,Action,Comedy,Crime,873,2.89,0.93,52,260,514,307,532,100,1992,8.07,3.36,1.05,Drama,Comedy,Romance,Thriller,Crime
15,7987,3.0,840559842,0,1995,Action,Adventure,Romance,634,2.71,1.06,233,52,260,514,307,100,1992,8.07,3.38,1.06,Drama,Comedy,Romance,Thriller,Crime
360,5016,3.0,840559920,0,1994,Action,Comedy,"",482,2.74,0.92,236,60,861,11,342,100,1993,2.45,3.32,0.87,Drama,Comedy,Action,Thriller,Crime
783,7987,4.0,840559938,1,1996,Animation,Children,Drama,2215,3.25,1.09,175,159,538,299,490,100,1992,8.07,3.42,1.07,Drama,Comedy,Thriller,Romance,Crime
452,7987,4.0,840560002,1,1994,Drama,"","",277,3.59,0.85,448,270,125,783,175,100,1992,8.07,3.41,1.02,Drama,Comedy,Romance,Thriller,Crime
171,7987,3.0,840560061,0,1995,Comedy,Drama,"",331,3.58,0.94,322,365,278,452,448,100,1992,8.07,3.38,0.99,Drama,Comedy,Romance,Thriller,Adventure
528,7987,3.0,840560133,0,1994,Comedy,Drama,"",194,2.87,0.77,302,422,322,365,278,100,1992,8.07,3.39,1.02,Drama,Comedy,Romance,Thriller,Adventure
842,7987,2.0,840560230,0,1996,Comedy,Horror,"",456,2.83,1.14,785,18,805,176,92,100,1993,5.77,3.39,0.99,Drama,Comedy,Romance,Thriller,Action
457,5458,4.0,840560517,1,1993,Thriller,"","",10736,3.97,0.78,593,595,150,"","",8,1992,1.89,3.38,0.52,IMAX,Thriller,Romance,Horror,Adventure
590,22918,4.0,840561106,1,1990,Adventure,Drama,Western,9497,3.72,0.97,150,296,"","","",4,1993,2.71,3.50,0.58,Drama,Thriller,Adventure,IMAX,Crime
47,22918,3.0,840561384,0,1995,Mystery,Thriller,"",9335,4.06,0.87,292,356,48,594,616,15,1987,15.47,3.93,0.88,Drama,Animation,Adventure,Children,Musical
151,22918,5.0,840561446,1,1995,Action,Drama,Romance,2767,3.57,0.92,587,527,110,292,356,24,1989,12.49,3.79,0.88,Drama,Animation,Adventure,Children,Musical
431,22918,4.0,840561522,1,1993,Crime,Drama,"",1907,3.68,0.84,151,587,527,110,292,27,1990,11.89,3.67,1.07,Drama,Animation,Adventure,Children,Action
569,26739,3.0,840561633,0,1994,Comedy,Drama,"",356,2.88,0.87,805,785,88,647,802,100,1993,8.28,3.13,0.82,Drama,Comedy,Children,Action,Romance
800,16751,5.0,840564301,1,1996,Drama,Mystery,Western,1609,4.04,0.91,17,509,266,597,539,20,1993,1.62,4.15,0.81,Drama,Romance,Thriller,War,Comedy
728,16751,4.0,840564507,1,1995,Comedy,"","",778,3.78,0.94,529,508,82,260,800,25,1992,3.63,4.24,0.78,Drama,Romance,Thriller,War,Comedy
314,16751,4.0,840565416,1,1994,Children,Drama,Fantasy,946,3.85,0.92,121,497,150,58,534,40,1993,2.97,4.10,0.74,Drama,Romance,Comedy,Thriller,War
592,1018,4.0,840568068,1,1989,Action,Crime,Thriller,10028,3.40,0.84,296,"","","","",2,1994,0.00,4.00,1.41,Thriller,Crime,Drama,Comedy,""
589,1018,4.0,840568182,1,1991,Action,Sci-Fi,"",11483,3.94,0.90,47,410,34,480,288,24,1993,1.60,3.71,0.69,Thriller,Drama,Action,Crime,Comedy
231,23213,3.0,840568847,0,1994,Adventure,Comedy,"",7051,2.93,1.21,595,165,588,344,150,10,1992,2.23,4.10,0.74,Thriller,Comedy,Action,Adventure,Crime
353,1018,4.0,840568905,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,780,112,163,550,610,41,1993,2.53,3.68,0.65,Thriller,Action,Comedy,Crime,Drama
442,1018,4.0,840568945,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,353,780,112,163,550,42,1993,2.51,3.69,0.64,Thriller,Action,Crime,Comedy,Drama
349,2649,3.0,840570247,0,1994,Action,Crime,Drama,6309,3.64,0.81,380,296,150,592,"",6,1992,2.50,3.83,0.75,Thriller,Action,Adventure,Crime,Drama
593,2649,5.0,840570264,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,457,316,595,588,380,14,1993,1.92,3.79,1.19,Thriller,Adventure,Action,Comedy,Romance
185,2649,4.0,840570306,1,1995,Action,Crime,Thriller,5344,3.11,0.96,161,318,292,593,457,21,1993,1.77,3.76,1.14,Thriller,Drama,Action,Adventure,Crime
253,2649,3.0,840570306,0,1994,Drama,Horror,"",6010,3.50,0.94,185,161,318,292,593,23,1993,1.75,3.74,1.10,Thriller,Action,Crime,Drama,Adventure
110,2649,3.0,840570327,0,1995,Action,Drama,War,11637,4.04,0.97,339,185,161,318,292,26,1993,1.68,3.73,1.08,Thriller,Action,Crime,Drama,Adventure
364,2649,5.0,840570351,1,1994,Adventure,Animation,Children,8464,3.78,0.93,300,47,454,480,339,34,1993,1.53,3.65,1.15,Thriller,Drama,Action,Adventure,Crime
368,3227,4.0,840570369,1,1994,Adventure,Comedy,Western,3756,3.39,0.89,303,18,724,76,104,100,1993,6.01,4.16,0.91,Action,Thriller,Comedy,Adventure,Drama
586,2649,3.0,840570490,0,1990,Children,Comedy,"",6155,3.09,1.00,21,500,367,225,589,42,1993,1.47,3.67,1.26,Thriller,Drama,Action,Crime,Comedy
597,2649,4.0,840570510,1,1990,Comedy,Romance,"",7314,3.41,0.98,539,527,587,21,500,48,1993,1.60,3.62,1.27,Thriller,Drama,Comedy,Action,Crime
648,2649,5.0,840570700,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,497,6,508,551,204,70,1993,1.54,3.53,1.18,Thriller,Drama,Comedy,Action,Romance
733,2649,5.0,840570832,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,471,230,594,16,648,83,1993,6.41,3.49,1.18,Thriller,Drama,Comedy,Action,Crime
417,2649,4.0,840571250,1,1994,Comedy,Romance,"",732,3.51,0.95,382,260,7,281,540,99,1993,6.11,3.48,1.16,Thriller,Drama,Comedy,Action,Romance
150,4008,5.0,840571321,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,592,296,"","","",3,1992,2.89,4.00,1.00,Thriller,Crime,Action,Drama,Comedy
229,2649,3.0,840571356,0,1994,Drama,Thriller,"",543,3.63,0.90,490,314,164,786,132,100,1993,6.07,3.49,1.19,Thriller,Drama,Comedy,Action,Romance
585,4008,3.0,840571806,0,1995,Comedy,"","",2087,2.63,1.13,39,17,480,110,356,34,1993,1.44,3.56,0.89,Drama,Thriller,Comedy,Romance,Adventure
235,18700,3.0,840576374,0,1994,Comedy,Drama,"",3605,3.64,0.96,597,500,454,356,457,9,1992,1.67,4.00,0.87,Comedy,Drama,Romance,Thriller,Adventure
344,18700,3.0,840577007,0,1994,Comedy,"","",8273,2.98,1.11,150,592,296,62,597,16,1993,2.00,3.94,0.85,Drama,Comedy,Thriller,Romance,Adventure
316,18700,3.0,840577073,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,593,231,349,150,592,23,1993,1.82,3.83,0.83,Drama,Thriller,Comedy,Crime,Adventure
802,18700,4.0,840577155,1,1996,Drama,Romance,"",2710,3.46,0.97,364,110,318,593,231,27,1993,1.72,3.89,0.85,Drama,Thriller,Comedy,Crime,Adventure
539,18700,3.0,840578626,0,1993,Comedy,Drama,Romance,6177,3.50,0.97,428,587,205,508,266,53,1992,7.99,3.74,0.79,Drama,Comedy,Thriller,Crime,Romance
491,18700,3.0,840578653,0,1993,Drama,"","",1178,3.39,0.87,147,428,587,205,508,56,1992,7.78,3.71,0.78,Drama,Comedy,Thriller,Crime,Romance
11,18700,3.0,840578677,0,1995,Comedy,Drama,Romance,3846,3.69,0.88,175,147,428,587,205,58,1992,7.65,3.71,0.77,Drama,Comedy,Thriller,Crime,Romance
357,18700,3.0,840579049,0,1994,Comedy,Romance,"",6126,3.63,0.94,223,589,281,368,161,79,1993,6.58,3.65,0.73,Drama,Comedy,Thriller,Crime,Romance
410,18700,3.0,840579099,0,1993,Children,Comedy,Fantasy,3972,2.99,0.93,223,589,281,368,161,85,1993,6.35,3.60,0.73,Drama,Comedy,Thriller,Crime,Romance
253,18700,3.0,840579099,0,1994,Drama,Horror,"",6010,3.50,0.94,223,589,281,368,161,87,1993,6.28,3.59,0.72,Drama,Comedy,Thriller,Crime,Romance
160,18700,3.0,840579153,0,1995,Action,Adventure,Mystery,3235,2.60,1.01,21,223,589,281,368,95,1993,6.01,3.56,0.73,Drama,Comedy,Thriller,Crime,Romance
236,18700,3.0,840579174,0,1995,Action,Comedy,Romance,2607,3.31,0.92,32,21,223,589,281,100,1993,5.86,3.51,0.72,Drama,Comedy,Thriller,Crime,Romance
204,18700,3.0,840579270,0,1995,Action,"","",1782,2.97,1.06,293,32,21,223,589,100,1993,5.85,3.39,0.68,Drama,Thriller,Comedy,Crime,Action
163,18700,3.0,840579470,0,1995,Action,Romance,Western,3058,3.44,0.94,6,293,32,21,223,100,1993,5.83,3.25,0.69,Drama,Thriller,Comedy,Crime,Action
475,18700,1.0,840579524,0,1993,Drama,"","",1987,3.94,0.80,6,293,32,21,223,100,1993,5.82,3.21,0.70,Drama,Thriller,Comedy,Crime,Action
300,23659,4.0,840581593,1,1994,Drama,"","",4445,3.68,0.82,480,356,318,292,457,16,1993,1.82,3.69,1.01,Thriller,Crime,Drama,Action,Adventure
50,23659,5.0,840581636,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,500,367,21,589,300,21,1993,1.71,3.81,0.93,Thriller,Crime,Drama,Action,Comedy
32,23659,5.0,840581655,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,50,500,367,21,589,23,1993,1.81,3.83,0.94,Thriller,Crime,Drama,Action,Comedy
587,23659,3.0,840581655,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,32,50,500,367,21,24,1993,1.81,3.88,0.95,Thriller,Crime,Drama,Action,Comedy
337,23659,4.0,840581734,1,1993,Drama,"","",3889,3.76,0.86,357,527,32,50,500,31,1993,1.83,3.74,0.89,Thriller,Crime,Drama,Comedy,Action
95,23659,2.0,840581780,0,1996,Action,Adventure,Thriller,4791,3.10,0.95,509,337,357,527,32,34,1993,1.77,3.76,0.89,Drama,Thriller,Crime,Comedy,Action
595,4919,3.0,840598864,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,165,588,380,"","",6,1992,2.42,4.00,1.10,Action,Thriller,Adventure,Comedy,Romance
47,4919,3.0,840599099,0,1995,Mystery,Thriller,"",9335,4.06,0.87,480,356,161,457,593,14,1992,1.96,3.86,1.03,Thriller,Action,Adventure,Comedy,Romance
315,4919,3.0,840599186,0,1994,Action,Drama,Thriller,2376,2.90,0.99,357,440,500,589,377,27,1992,1.88,3.70,0.91,Thriller,Comedy,Action,Romance,Adventure
350,4919,3.0,840599223,0,1994,Drama,Mystery,Thriller,3475,3.48,0.81,357,440,500,589,377,28,1992,1.86,3.68,0.90,Thriller,Comedy,Action,Romance,Adventure
34,19206,4.0,840600653,1,1995,Children,Drama,"",7042,3.63,1.11,364,288,110,356,253,14,1993,1.65,3.79,0.97,Drama,Thriller,Crime,Action,Horror
296,9214,5.0,840601232,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,590,150,"","","",3,1991,3.21,3.67,0.58,Adventure,Drama,Western,IMAX,""
356,9214,3.0,840601388,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,318,595,588,296,590,18,1993,1.91,3.56,0.86,Drama,Adventure,Musical,Crime,IMAX
587,9214,3.0,840601504,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,367,589,364,34,480,31,1993,1.71,3.65,0.88,Drama,Adventure,Action,Children,Musical
48,9214,3.0,840601673,0,1995,Animation,Children,Drama,2834,2.94,1.06,337,367,589,364,34,46,1993,1.71,3.37,0.93,Drama,Adventure,Action,Children,Musical
246,9214,3.0,840601783,0,1994,Documentary,"","",2288,4.06,0.95,337,367,589,364,34,54,1993,1.66,3.31,0.86,Drama,Adventure,Action,Children,Musical
218,9214,2.0,840601859,0,1995,Comedy,Drama,"",934,3.26,0.97,608,594,337,367,589,60,1992,7.49,3.30,0.85,Drama,Adventure,Children,Action,Musical
303,9214,3.0,840601918,0,1995,Action,Thriller,Western,1485,3.06,0.94,780,608,594,337,367,64,1992,7.41,3.28,0.84,Drama,Adventure,Action,Children,Thriller
349,9213,3.0,840603820,0,1994,Action,Crime,Drama,6309,3.64,0.81,590,150,380,"","",4,1992,2.94,3.75,0.50,Adventure,Drama,Action,Thriller,Romance
292,9213,3.0,840603902,0,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,316,593,165,588,590,11,1992,2.12,3.82,0.75,Adventure,Action,Thriller,Crime,Drama
377,12953,4.0,840603913,1,1994,Action,Romance,Thriller,9053,3.49,0.94,500,440,590,380,"",5,1992,1.64,3.80,1.10,Comedy,Romance,Adventure,Drama,Action
193,9213,3.0,840604330,0,1995,Drama,"","",1579,2.24,1.19,25,224,32,589,253,25,1993,1.78,3.84,0.94,Adventure,Drama,Action,Thriller,Sci-Fi
156,9213,4.0,840604615,1,1995,Comedy,Drama,"",345,3.49,0.96,25,224,32,589,253,29,1993,1.70,3.72,0.92,Adventure,Drama,Action,Thriller,Sci-Fi
342,9213,2.0,840605419,0,1994,Comedy,"","",2568,3.52,1.02,282,163,105,741,156,37,1994,1.57,3.78,0.92,Drama,Action,Adventure,Thriller,Romance
