movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
296,6899,4.0,1226544508,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,47,260,527,165,377,13,1987,13.70,4.15,0.47,Thriller,Action,Drama,Romance,War
344,6899,3.5,1226544560,1,1994,Comedy,"","",8273,2.98,1.11,780,1,589,150,296,18,1989,11.97,4.06,0.45,Thriller,Action,Drama,Sci-Fi,Adventure
733,6899,4.5,1226544672,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,597,364,595,648,344,23,1990,10.70,4.04,0.45,Thriller,Action,Drama,Adventure,Comedy
608,6899,3.0,1268809750,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,778,750,440,19,2,39,1989,12.63,3.90,0.46,Comedy,Action,Thriller,Drama,Adventure
380,6899,3.0,1280252784,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,153,778,750,440,19,41,1989,12.38,3.87,0.47,Comedy,Action,Thriller,Adventure,Drama
62,6899,4.0,1409545248,1,1995,Drama,"","",4221,3.70,1.00,50,316,551,588,104,53,1990,11.09,3.88,0.49,Comedy,Thriller,Action,Adventure,Drama
376,7899,3.5,1328406448,1,1994,Action,Thriller,"",2485,3.28,0.85,661,805,168,"","",3,1995,0.58,3.67,0.29,Drama,Action,Thriller,Romance,Adventure
485,7899,2.5,1328406478,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,376,661,805,168,"",5,1995,0.84,3.50,0.35,Action,Thriller,Drama,Romance,Adventure
293,7899,3.5,1328492622,1,1994,Action,Crime,Drama,5587,4.06,0.81,527,296,858,50,493,19,1993,5.27,3.76,0.65,Drama,Thriller,Crime,Comedy,Action
47,7899,4.5,1328492635,1,1995,Mystery,Thriller,"",9335,4.06,0.87,293,527,296,858,50,20,1993,5.13,3.75,0.64,Drama,Thriller,Crime,Action,Comedy
111,7899,4.0,1328492698,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,908,593,904,750,47,25,1989,12.35,3.76,0.60,Thriller,Drama,Crime,Mystery,Action
922,7899,4.0,1328492726,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,111,908,593,904,750,27,1986,15.09,3.74,0.59,Thriller,Drama,Crime,Mystery,Action
590,7899,4.0,1328658061,1,1990,Adventure,Drama,Western,9497,3.72,0.97,780,592,36,589,555,39,1988,14.39,3.83,0.61,Drama,Thriller,Crime,Action,Comedy
377,7899,3.0,1328658476,0,1994,Action,Romance,Thriller,9053,3.49,0.94,457,500,480,595,165,49,1988,13.09,3.82,0.58,Drama,Thriller,Crime,Action,Adventure
648,7899,3.5,1328658746,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,733,736,367,597,316,56,1989,12.38,3.77,0.57,Thriller,Drama,Crime,Action,Adventure
454,7899,3.5,1328659113,1,1993,Drama,Thriller,"",5500,3.51,0.81,39,357,587,208,349,67,1990,11.46,3.73,0.55,Thriller,Drama,Action,Crime,Adventure
442,7899,2.0,1328660184,0,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,17,223,788,288,253,82,1990,11.95,3.67,0.55,Drama,Thriller,Action,Crime,Comedy
903,7899,3.5,1328662155,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,337,368,923,17,223,86,1989,12.84,3.66,0.57,Drama,Thriller,Action,Comedy,Crime
481,7899,4.0,1366820443,1,1993,Drama,Thriller,"",1182,3.32,0.92,507,899,522,101,954,100,1987,15.58,3.64,0.52,Drama,Thriller,Comedy,Action,Crime
596,7899,4.0,1367107210,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,481,507,899,522,101,100,1987,15.51,3.63,0.51,Drama,Thriller,Comedy,Action,Crime
50,9948,4.5,1295959852,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,47,296,318,"","",3,1994,0.58,5.00,0.00,Thriller,Crime,Drama,Mystery,Comedy
6,9948,5.0,1316793365,1,1995,Action,Crime,Thriller,5245,3.84,0.86,428,63,110,16,32,13,1993,6.41,4.62,0.42,Crime,Drama,Thriller,Comedy,Mystery
759,10457,3.5,1246910838,1,1994,Documentary,"","",90,3.94,0.99,1,47,608,589,296,7,1990,8.47,4.43,0.73,Thriller,Crime,Drama,Comedy,Action
318,10475,2.5,1341014960,0,1994,Crime,Drama,"",13826,4.45,0.72,616,783,158,"","",3,1987,14.73,4.00,0.00,Children,Animation,Romance,Adventure,Musical
1,11448,4.5,1219105481,1,1995,Adventure,Animation,Children,10759,3.91,0.89,457,480,593,527,589,12,1991,6.44,4.42,0.76,Action,Thriller,Drama,Sci-Fi,Crime
50,11448,4.5,1219105494,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,1,457,480,593,527,13,1991,6.25,4.42,0.73,Action,Thriller,Drama,Comedy,Sci-Fi
427,11796,0.5,1345919940,0,1993,Drama,Mystery,Romance,736,2.60,1.15,"","","","","",2,1995,0.00,0.50,0.00,"","","","",""
951,11796,5.0,1345920463,1,1940,Comedy,Romance,"",890,4.13,0.84,"","","","","",3,1994,1.15,0.50,0.00,"","","","",""
903,11796,5.0,1345921106,1,1958,Drama,Mystery,Romance,3051,4.13,0.81,943,911,898,951,"",7,1967,26.19,3.00,2.35,Romance,Comedy,Drama,Thriller,Mystery
527,11796,2.0,1345921716,0,1993,Drama,War,"",11017,4.30,0.83,903,943,911,898,951,10,1972,24.74,2.70,2.32,Romance,Drama,Comedy,Thriller,Mystery
590,11796,0.5,1345921726,0,1990,Adventure,Drama,Western,9497,3.72,0.97,903,943,911,898,951,11,1974,24.30,2.64,2.21,Romance,Drama,Comedy,Thriller,Mystery
293,11796,3.5,1345921925,1,1994,Action,Crime,Drama,5587,4.06,0.81,39,541,608,32,903,17,1980,21.23,2.85,1.97,Romance,Thriller,Comedy,Drama,Mystery
911,11870,5.0,1334961047,1,1963,Comedy,Crime,Mystery,936,4.10,0.75,945,912,919,"","",3,1938,3.51,4.00,0.50,Romance,Musical,Adventure,Fantasy,Children
50,12430,4.5,1391265530,1,1995,Crime,Mystery,Thriller,10221,4.35,0.75,919,"","","","",2,1967,39.60,2.50,2.12,Adventure,Musical,Fantasy,Children,""
260,12430,5.0,1391265635,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,858,527,953,50,919,6,1973,25.51,3.92,1.50,Drama,Crime,Fantasy,Romance,Thriller
356,12612,5.0,1360812294,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,953,534,17,838,920,26,1967,24.25,4.08,0.99,Romance,Drama,Comedy,Fantasy,Animation
914,1303,3.0,1229098658,0,1964,Comedy,Drama,Musical,2155,3.91,0.96,785,913,"","","",3,1977,31.47,3.67,1.26,Mystery,Comedy,Film-Noir,"",""
733,13658,4.5,1370149637,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,296,260,1,527,382,6,1991,7.06,3.92,0.49,Drama,Thriller,Adventure,Comedy,Action
361,13658,3.5,1370149732,1,1994,Comedy,Drama,Romance,1122,3.33,0.84,25,733,296,260,1,8,1992,6.28,4.00,0.46,Drama,Thriller,Adventure,Action,Romance
377,13658,3.5,1370149903,1,1994,Action,Romance,Thriller,9053,3.49,0.94,780,361,25,733,296,10,1992,5.67,4.00,0.47,Drama,Thriller,Adventure,Action,Romance
367,13702,3.0,1396643612,0,1994,Action,Comedy,Crime,7577,3.16,1.00,828,356,293,780,648,16,1994,1.31,4.06,0.63,Adventure,Action,Thriller,Sci-Fi,Children
153,13702,3.0,1396643879,0,1995,Action,Adventure,Comedy,7100,2.89,0.95,10,19,165,457,828,24,1994,1.21,3.90,0.68,Adventure,Action,Thriller,Sci-Fi,Children
858,13702,3.5,1396644233,1,1972,Crime,Drama,"",8996,4.35,0.86,260,318,364,10,19,32,1993,3.26,3.59,0.99,Adventure,Action,Thriller,Drama,Sci-Fi
736,13702,3.0,1396644242,0,1996,Action,Adventure,Romance,6990,3.18,1.02,858,260,318,364,10,33,1993,4.97,3.59,0.97,Adventure,Action,Thriller,Drama,Sci-Fi
303,14590,4.0,1365114091,1,1995,Action,Thriller,Western,1485,3.06,0.94,838,31,"","","",3,1995,0.58,4.00,0.87,Drama,Romance,Comedy,"",""
527,1476,4.0,1328141463,1,1993,Drama,War,"",11017,4.30,0.83,260,50,480,32,356,6,1991,7.15,3.92,0.20,Sci-Fi,Thriller,Action,Adventure,Mystery
47,1476,4.0,1328141499,1,1995,Mystery,Thriller,"",9335,4.06,0.87,344,527,260,50,480,8,1992,6.12,3.88,0.23,Sci-Fi,Thriller,Comedy,Action,Adventure
318,1476,4.0,1328141535,1,1994,Crime,Drama,"",13826,4.45,0.72,593,47,344,527,260,11,1992,5.28,3.77,0.34,Thriller,Sci-Fi,Mystery,Comedy,Action
296,1476,4.5,1328141563,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,733,318,593,47,344,14,1992,4.75,3.71,0.38,Thriller,Action,Sci-Fi,Adventure,Mystery
357,1476,2.5,1328141731,0,1994,Comedy,Romance,"",6126,3.63,0.94,587,380,110,457,589,20,1992,4.05,3.75,0.38,Thriller,Action,Drama,Comedy,Sci-Fi
858,15101,3.5,1419553824,1,1972,Crime,Drama,"",8996,4.35,0.86,1,593,457,589,110,7,1990,6.26,4.07,0.61,Action,Sci-Fi,Thriller,Adventure,War
380,15808,5.0,1221654597,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,1,150,457,339,356,18,1984,19.41,3.58,0.94,Drama,Comedy,Adventure,Romance,Children
594,15808,3.0,1221655183,0,1937,Animation,Children,Drama,3902,3.61,0.97,440,17,539,597,736,32,1987,17.21,3.55,0.99,Romance,Comedy,Drama,Adventure,Thriller
916,15808,3.5,1221655974,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,440,17,539,597,736,33,1985,19.04,3.53,0.98,Romance,Comedy,Drama,Adventure,Thriller
916,17092,4.0,1223689853,1,1953,Comedy,Drama,Romance,1336,4.11,0.80,902,920,587,296,457,11,1982,20.37,4.59,0.44,Drama,Romance,War,Comedy,Thriller
608,17092,4.0,1223689881,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,971,916,902,920,587,13,1977,21.12,4.54,0.43,Drama,Romance,Comedy,War,Thriller
356,17538,2.0,1234728713,0,1994,Comedy,Drama,Romance,14426,4.03,0.95,923,235,750,858,111,7,1976,19.97,4.07,1.17,Drama,Crime,Comedy,Thriller,Mystery
1,18848,4.5,1342672637,1,1995,Adventure,Animation,Children,10759,3.91,0.89,480,356,784,344,231,14,1992,6.11,4.50,0.59,Comedy,Drama,Thriller,Adventure,Crime
671,19879,1.0,1225247036,0,1996,Comedy,Sci-Fi,"",1382,3.65,1.08,31,"","","","",4,1984,21.52,2.50,1.29,Drama,"","","",""
66,20039,2.0,1219581315,0,1996,Action,Sci-Fi,Thriller,506,2.10,1.12,377,380,589,110,457,10,1994,1.52,3.95,0.50,Thriller,Action,Romance,Drama,Comedy
110,20145,5.0,1225155466,1,1995,Action,Drama,War,11637,4.04,0.97,356,260,593,296,724,9,1992,5.81,3.17,1.46,Thriller,Drama,Horror,Crime,Comedy
592,20145,3.5,1225155474,1,1989,Action,Crime,Thriller,10028,3.40,0.84,110,356,260,593,296,11,1992,5.28,3.23,1.47,Drama,Thriller,Action,Horror,Crime
736,20145,3.0,1225155554,0,1996,Action,Adventure,Romance,6990,3.18,1.02,364,153,595,588,527,27,1992,3.69,3.19,1.16,Adventure,Drama,Action,Thriller,Comedy
253,20145,2.0,1225155632,0,1994,Drama,Horror,"",6010,3.50,0.94,500,364,153,595,588,35,1993,3.38,3.03,1.12,Drama,Adventure,Comedy,Action,Thriller
185,20145,0.5,1225155652,0,1995,Action,Crime,Thriller,5344,3.11,0.96,500,364,153,595,588,37,1993,3.29,2.96,1.13,Drama,Adventure,Comedy,Action,Thriller
586,20145,0.5,1225155680,0,1990,Children,Comedy,"",6155,3.09,1.00,500,364,153,595,588,40,1993,3.20,2.85,1.19,Drama,Adventure,Comedy,Action,Thriller
912,20145,4.0,1225155732,1,1942,Drama,Romance,"",5256,4.27,0.85,62,500,364,153,595,43,1993,3.17,2.79,1.21,Drama,Adventure,Comedy,Action,Thriller
594,20145,3.0,1225156219,0,1937,Animation,Children,Drama,3902,3.61,0.97,551,223,912,62,500,52,1991,10.67,2.71,1.24,Drama,Comedy,Adventure,Action,Thriller
353,20145,3.5,1225156304,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,551,223,912,62,500,55,1990,12.71,2.69,1.21,Drama,Comedy,Adventure,Action,Thriller
435,20145,1.0,1225156494,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,353,551,223,912,62,62,1989,13.71,2.65,1.17,Drama,Comedy,Action,Thriller,Adventure
588,2035,5.0,1332271817,1,1992,Adventure,Animation,Children,8980,3.67,0.92,480,364,356,1,50,19,1994,1.24,3.92,0.89,Drama,Comedy,Thriller,Crime,Children
527,23092,4.0,1231612309,1,1993,Drama,War,"",11017,4.30,0.83,593,47,50,318,356,11,1992,8.07,4.05,1.39,Thriller,Crime,Drama,Comedy,Sci-Fi
231,25856,2.5,1212470352,0,1994,Adventure,Comedy,"",7051,2.93,1.21,364,344,377,608,527,17,1992,4.39,3.24,0.40,Drama,Thriller,Comedy,Action,Adventure
434,25856,3.0,1212470406,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,539,367,364,344,377,21,1993,3.96,3.24,0.44,Drama,Comedy,Action,Thriller,Crime
288,25856,4.0,1212470509,1,1994,Action,Crime,Thriller,5165,3.24,1.18,6,25,541,141,185,32,1993,3.91,3.27,0.46,Drama,Thriller,Action,Comedy,Crime
788,25856,2.5,1212470653,0,1996,Comedy,Fantasy,Romance,4208,2.87,1.08,288,6,25,541,141,36,1993,3.71,3.25,0.47,Thriller,Drama,Action,Crime,Comedy
355,25856,2.5,1212471209,0,1994,Children,Comedy,Fantasy,2137,2.43,0.97,252,163,555,784,353,48,1993,3.30,3.27,0.45,Thriller,Drama,Action,Crime,Comedy
22,25856,3.0,1212484789,0,1995,Crime,Drama,Horror,2208,3.30,0.92,5,160,10,252,163,57,1993,3.09,3.23,0.45,Thriller,Action,Drama,Comedy,Crime
47,25856,4.5,1213025959,1,1995,Mystery,Thriller,"",9335,4.06,0.87,457,319,5,160,10,64,1993,2.92,3.23,0.47,Thriller,Drama,Action,Comedy,Crime
357,25856,3.5,1214595344,1,1994,Comedy,Romance,"",6126,3.63,0.94,349,47,457,319,5,66,1993,2.88,3.25,0.49,Thriller,Drama,Action,Comedy,Crime
66,25856,2.5,1214595377,0,1996,Action,Sci-Fi,Thriller,506,2.10,1.12,357,349,47,457,319,67,1993,2.86,3.25,0.49,Thriller,Drama,Action,Comedy,Crime
593,25856,4.5,1216502361,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,357,349,47,457,319,69,1993,2.83,3.24,0.49,Thriller,Drama,Action,Comedy,Crime
940,25856,3.0,1219001883,0,1938,Action,Adventure,Romance,841,3.88,0.92,11,208,733,104,648,95,1993,2.59,3.25,0.56,Thriller,Comedy,Action,Drama,Adventure
151,25856,3.5,1237494064,1,1995,Action,Drama,Romance,2767,3.57,0.92,16,300,111,858,595,100,1992,6.72,3.27,0.56,Thriller,Drama,Comedy,Action,Crime
485,25856,3.0,1262435943,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,442,589,70,172,151,100,1993,6.52,3.27,0.56,Thriller,Action,Drama,Comedy,Crime
552,25856,4.5,1276118357,1,1993,Action,Adventure,Comedy,2769,3.22,0.92,802,553,474,442,589,100,1993,6.52,3.28,0.56,Thriller,Action,Drama,Comedy,Crime
318,26032,4.0,1269899629,1,1994,Crime,Drama,"",13826,4.45,0.72,47,293,50,223,481,7,1994,1.11,3.64,1.11,Thriller,Mystery,Crime,Drama,Comedy
917,26328,3.0,1286239513,0,1939,Children,Drama,"",256,3.55,0.98,258,261,262,915,"",4,1984,20.34,4.00,0.41,Romance,Children,Drama,Comedy,Adventure
253,28560,5.0,1412792606,1,1994,Drama,Horror,"",6010,3.50,0.94,592,364,296,593,597,21,1991,11.92,4.45,0.67,Thriller,Crime,Comedy,Action,Fantasy
593,28594,5.0,1426626821,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,50,318,"","","",2,1994,0.71,5.00,0.00,Crime,Thriller,Mystery,Drama,""
628,28594,5.0,1426700599,1,1996,Crime,Drama,Mystery,2458,3.74,0.83,380,1,891,589,908,12,1991,10.22,4.83,0.33,Thriller,Crime,Action,Drama,Comedy
6,28594,5.0,1426700680,1,1995,Action,Crime,Thriller,5245,3.84,0.86,628,380,1,891,589,13,1991,9.88,4.85,0.32,Thriller,Crime,Drama,Action,Mystery
47,29223,5.0,1204793429,1,1995,Mystery,Thriller,"",9335,4.06,0.87,296,593,858,277,44,9,1982,19.07,3.94,0.92,Drama,Crime,Action,Thriller,Romance
428,29223,5.0,1212610817,1,1993,Drama,"","",1080,3.83,0.75,16,318,356,47,296,13,1986,16.59,4.08,0.84,Drama,Crime,Thriller,Action,Romance
364,29223,4.5,1233182549,1,1994,Adventure,Animation,Children,8464,3.78,0.93,153,595,648,588,592,22,1988,13.06,4.18,0.70,Drama,Thriller,Crime,Action,Adventure
367,29223,4.0,1233182588,1,1994,Action,Comedy,Crime,7577,3.16,1.00,316,736,364,153,595,25,1989,12.37,4.16,0.67,Drama,Adventure,Action,Thriller,Crime
832,29223,4.0,1238189413,1,1996,Crime,Thriller,"",3052,3.44,0.92,594,111,377,780,508,33,1988,14.42,4.15,0.59,Drama,Thriller,Action,Adventure,Crime
541,3106,3.0,1275484388,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,318,456,296,952,175,5,1986,17.11,4.50,0.50,Drama,Crime,Thriller,Comedy,Adventure
527,3106,5.0,1275486849,1,1993,Drama,War,"",11017,4.30,0.83,608,750,356,318,456,9,1985,15.14,4.39,0.70,Drama,Comedy,Crime,Thriller,War
733,3106,2.5,1275487632,0,1996,Action,Adventure,Thriller,6837,3.65,0.92,597,589,648,457,380,26,1989,9.88,3.96,0.87,Thriller,Drama,Comedy,Action,Crime
76,3106,3.5,1275901332,1,1995,Action,Sci-Fi,Thriller,741,3.06,1.00,70,172,208,454,924,36,1990,9.42,3.75,0.97,Thriller,Drama,Action,Comedy,Sci-Fi
231,3106,1.0,1281115846,0,1994,Adventure,Comedy,"",7051,2.93,1.21,349,908,508,531,350,51,1990,9.29,3.58,1.06,Thriller,Drama,Action,Sci-Fi,Adventure
34,3106,1.0,1281115866,0,1995,Children,Drama,"",7042,3.63,1.11,349,908,508,531,350,52,1990,9.20,3.53,1.11,Thriller,Drama,Action,Sci-Fi,Adventure
969,3181,4.0,1376790254,1,1951,Adventure,Comedy,Romance,2380,4.11,0.86,928,923,260,903,296,20,1974,22.64,2.90,1.11,Drama,Thriller,Mystery,Romance,Crime
253,3181,4.0,1376790922,1,1994,Drama,Horror,"",6010,3.50,0.94,902,969,928,923,260,23,1974,22.17,3.00,1.16,Drama,Romance,Thriller,Mystery,Crime
296,3548,5.0,1315843450,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,"","","","","",2,1995,0.71,2.75,0.35,"","","","",""
318,3548,4.5,1315849603,1,1994,Crime,Drama,"",13826,4.45,0.72,260,223,180,296,"",8,1992,6.25,3.38,0.92,Comedy,Action,Sci-Fi,Romance,Thriller
150,3548,3.5,1319074698,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,736,10,527,110,318,22,1992,6.01,3.20,0.95,Action,Drama,Thriller,Adventure,Comedy
541,3548,4.0,1319075541,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,153,150,736,10,527,25,1992,5.72,3.22,0.89,Action,Adventure,Drama,Comedy,Thriller
586,4392,3.0,1215988811,0,1990,Children,Comedy,"",6155,3.09,1.00,39,500,597,733,153,43,1992,8.03,3.76,0.71,Thriller,Adventure,Drama,Action,Comedy
235,4392,4.0,1215989044,1,1994,Comedy,Drama,"",3605,3.64,0.96,104,368,594,551,508,60,1990,12.19,3.82,0.69,Drama,Comedy,Thriller,Adventure,Action
260,4562,5.0,1299162930,1,1977,Action,Adventure,Sci-Fi,11958,4.19,0.91,364,587,329,608,589,24,1991,11.33,4.12,0.52,Drama,Adventure,Thriller,Comedy,Action
923,4562,4.5,1299193593,1,1941,Drama,Mystery,"",3926,4.13,0.96,908,904,509,62,300,39,1988,14.61,3.95,0.74,Adventure,Drama,Thriller,Action,Sci-Fi
440,4562,3.5,1299193939,1,1993,Comedy,Romance,"",4180,3.60,0.81,235,923,908,904,509,41,1987,16.07,3.96,0.73,Drama,Adventure,Thriller,Action,Sci-Fi
318,5130,3.0,1386700573,0,1994,Crime,Drama,"",13826,4.45,0.72,858,50,307,306,"",7,1991,8.45,3.50,0.58,Drama,Crime,Thriller,Mystery,""
592,5130,3.0,1386701360,0,1989,Action,Crime,Thriller,10028,3.40,0.84,858,50,307,306,"",9,1986,15.64,3.39,0.55,Drama,Crime,Thriller,Mystery,""
353,5130,2.5,1386701364,0,1994,Action,Crime,Fantasy,3640,3.50,1.00,541,858,50,307,306,11,1986,14.09,3.36,0.50,Drama,Thriller,Crime,Action,Sci-Fi
296,5130,3.5,1401640170,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,260,588,648,541,858,25,1990,10.27,3.10,0.56,Action,Thriller,Adventure,Drama,Sci-Fi
593,5130,3.0,1401640415,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,296,260,588,648,541,27,1990,9.92,3.09,0.56,Thriller,Drama,Action,Adventure,Crime
110,5130,2.0,1401640434,0,1995,Action,Drama,War,11637,4.04,0.97,480,296,260,588,648,29,1990,9.57,3.12,0.56,Thriller,Action,Adventure,Drama,Sci-Fi
1,5130,3.0,1401640444,0,1995,Adventure,Animation,Children,10759,3.91,0.89,480,296,260,588,648,30,1990,9.44,3.08,0.59,Thriller,Action,Adventure,Drama,Sci-Fi
6,5130,2.5,1401789376,0,1995,Action,Crime,Thriller,5245,3.84,0.86,231,866,47,32,589,47,1991,8.10,3.09,0.62,Thriller,Action,Sci-Fi,Adventure,Drama
904,5130,3.0,1422017241,0,1954,Mystery,Thriller,"",3845,4.25,0.77,231,866,47,32,589,54,1992,7.61,3.01,0.62,Thriller,Action,Sci-Fi,Adventure,Drama
592,5600,3.5,1234895200,1,1989,Action,Crime,Thriller,10028,3.40,0.84,457,110,593,356,858,12,1992,6.49,3.33,1.47,Drama,Thriller,Crime,War,Comedy
196,7612,2.5,1277338861,0,1995,Horror,Sci-Fi,"",2957,2.85,0.98,163,"","","","",3,1993,1.15,3.17,1.15,Action,Romance,Western,"",""
543,7612,1.0,1277338867,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,163,"","","","",4,1994,1.15,3.00,1.00,Action,Romance,Western,"",""
588,964,4.0,1271908076,1,1992,Adventure,Animation,Children,8980,3.67,0.92,1,364,736,914,"",6,1990,12.76,3.33,0.98,Adventure,Romance,Musical,Children,Drama
2,964,3.5,1271908584,1,1995,Adventure,Children,Fantasy,4853,3.21,0.96,594,595,586,588,1,11,1985,18.63,3.50,0.87,Children,Musical,Animation,Adventure,Comedy
48,964,3.5,1271908733,1,1995,Animation,Children,Drama,2834,2.94,1.06,2,594,595,586,588,12,1986,17.95,3.50,0.83,Children,Adventure,Musical,Animation,Fantasy
780,964,4.5,1276641009,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,592,261,243,661,783,19,1988,15.19,3.61,0.68,Children,Animation,Musical,Adventure,Fantasy
593,9878,5.0,1347597684,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,16,858,318,968,216,7,1987,12.18,4.07,0.93,Crime,Drama,Sci-Fi,Thriller,Horror
780,9878,4.0,1377918384,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,457,150,110,480,356,14,1990,8.86,4.25,0.83,Drama,Thriller,Crime,Adventure,Action
590,9878,4.0,1377918395,1,1990,Adventure,Drama,Western,9497,3.72,0.97,780,457,150,110,480,15,1991,8.65,4.23,0.80,Drama,Thriller,Adventure,Crime,Action
750,10807,5.0,1303223628,1,1964,Comedy,War,"",5151,4.24,0.88,318,858,588,32,954,8,1981,20.23,3.62,1.33,Drama,Crime,Sci-Fi,Thriller,Adventure
527,10807,5.0,1303223831,1,1993,Drama,War,"",11017,4.30,0.83,923,912,750,318,858,11,1972,23.35,3.95,1.25,Drama,Mystery,Crime,Comedy,Sci-Fi
926,12438,5.0,1351387385,1,1950,Drama,"","",1076,4.21,0.83,50,"","","","",2,1981,19.09,4.00,1.41,Thriller,Mystery,Crime,"",""
745,12438,5.0,1351387400,1,1995,Animation,Children,Comedy,2625,4.16,0.91,926,50,"","","",3,1971,22.65,4.33,1.15,Thriller,Mystery,Crime,Drama,""
780,13369,3.5,1248118737,1,1996,Action,Adventure,Sci-Fi,10271,3.37,1.06,671,303,"","","",2,1995,0.71,4.00,0.71,Action,Sci-Fi,Thriller,Western,Comedy
593,13369,3.5,1248118752,1,1991,Crime,Horror,Thriller,13692,4.18,0.85,539,500,780,671,303,5,1994,1.52,3.70,0.45,Comedy,Action,Sci-Fi,Thriller,Drama
296,14477,5.0,1290123003,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,858,50,318,527,"",7,1991,8.41,4.00,1.12,Crime,Drama,Thriller,Mystery,War
1,14477,4.5,1290123032,1,1995,Adventure,Animation,Children,10759,3.91,0.89,780,110,480,593,356,13,1992,6.22,4.23,0.88,Drama,Thriller,Crime,Action,War
296,15839,4.0,1310151501,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,778,356,50,527,165,7,1994,0.98,4.14,0.69,Crime,Drama,Action,Thriller,Romance
805,16615,3.5,1384555011,1,1996,Drama,Thriller,"",2550,3.67,0.90,236,168,832,173,"",4,1995,0.50,3.62,0.25,Action,Romance,Crime,Sci-Fi,Thriller
529,16615,3.5,1384555524,1,1993,Drama,"","",2358,3.83,0.82,474,750,912,904,50,12,1982,19.39,3.88,0.38,Thriller,Crime,Drama,Action,Romance
480,16615,4.0,1384556971,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,111,913,923,260,593,31,1984,17.87,3.69,0.44,Drama,Thriller,Action,Crime,Sci-Fi
356,16796,5.0,1426367639,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,541,733,110,527,260,5,1988,8.56,4.80,0.27,Action,Sci-Fi,Thriller,Adventure,War
590,16796,5.0,1426367748,1,1990,Adventure,Drama,Western,9497,3.72,0.97,356,541,733,110,527,6,1989,7.97,4.83,0.26,Action,War,Drama,Sci-Fi,Thriller
31,16842,2.5,1314049415,0,1995,Drama,"","",2033,3.28,0.94,168,"","","","",2,1994,0.71,3.00,1.41,Action,Romance,Drama,"",""
107,18260,4.0,1225249225,1,1996,Adventure,Children,Comedy,1402,3.20,1.05,671,180,"","","",3,1995,0.58,3.33,1.61,Comedy,Sci-Fi,Romance,"",""
318,18260,5.0,1225249499,1,1994,Crime,Drama,"",13826,4.45,0.72,107,671,180,"","",4,1995,0.58,3.50,1.35,Comedy,Sci-Fi,Romance,Adventure,Musical
741,18260,4.5,1225249956,1,1995,Animation,Sci-Fi,"",1542,3.93,0.91,441,223,50,318,107,8,1994,1.04,3.88,1.06,Comedy,Crime,Sci-Fi,Thriller,Romance
1,18260,4.0,1225250508,1,1995,Adventure,Animation,Children,10759,3.91,0.89,471,551,741,441,223,11,1994,1.04,4.00,0.92,Comedy,Sci-Fi,Musical,Crime,Children
213,18359,4.0,1378195212,1,1994,Drama,"","",392,4.03,0.99,110,953,750,527,919,6,1966,23.25,4.67,0.26,Drama,War,Romance,Musical,Fantasy
